path,split,class,width,height,md5,source_root
archive/seg_train/seg_train/buildings/10452.jpg,train_raw,buildings,150,150,5318e1c836132588396056259b5d18d0,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10466.jpg,train_raw,buildings,150,150,cce9c5c246d054382254cb4f11bafa9a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10480.jpg,train_raw,buildings,150,150,eddc451249aed8bba1d7254100bf78bd,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10485.jpg,train_raw,buildings,150,150,165c50a59f7ac9d3edbc1c85f8bc2205,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10489.jpg,train_raw,buildings,150,150,a5956bcfd170ac55a1af0e081beb1c08,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10495.jpg,train_raw,buildings,150,150,f440108a7052236c2e1588989264dc3d,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10499.jpg,train_raw,buildings,150,150,999c91199bc09a456673c3f371718e48,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10500.jpg,train_raw,buildings,150,150,06afc6bbd45ed2799b9b6e299cb297b3,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10502.jpg,train_raw,buildings,150,150,460d4e54bc73eb20167d5f733a5cfbe5,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10511.jpg,train_raw,buildings,150,150,f1d1dccbf9f1a9ea0ab071d5fe421b8f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10520.jpg,train_raw,buildings,150,150,53c33063c47418072d79b803552b571d,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10528.jpg,train_raw,buildings,150,150,0a243929f326ea500ea69d15510fa745,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1055.jpg,train_raw,buildings,150,150,83f89fc64d3e43fc0a78534dc79b3d4c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10553.jpg,train_raw,buildings,150,150,ba5b0040da2c0f0f5a41bc959b87fc02,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10559.jpg,train_raw,buildings,150,150,fd4f4763f8b2e64ebfdf1f9a1705eebc,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10570.jpg,train_raw,buildings,150,150,6453c26d6885cc8d8166e3e13a4a07cf,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10576.jpg,train_raw,buildings,150,150,dd42d54661fd64a7321864d7d0b01142,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1058.jpg,train_raw,buildings,150,150,4f1dcd85566c105ffa0b547cd4cfc98c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10582.jpg,train_raw,buildings,150,150,dc2801ee0cfd74a6e6dfbcf12c3d1402,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10598.jpg,train_raw,buildings,150,150,e7e8ae78d76d40d53aecc5276ff25620,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10608.jpg,train_raw,buildings,150,150,2ec118d68d9caf74587e642ce34f8578,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10620.jpg,train_raw,buildings,150,150,1e192f5e1388be790b4e0fda0871ca4c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10626.jpg,train_raw,buildings,150,150,72478c48ad489831b204b19a87d387f6,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10630.jpg,train_raw,buildings,150,150,74002efad54d7a0e8c823d7c8ef9fb29,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1064.jpg,train_raw,buildings,150,150,da673b0a66c900b01ca1c7cebc17b8c1,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10641.jpg,train_raw,buildings,150,150,d589eeae081ef8ab403f92a1cb454d38,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10646.jpg,train_raw,buildings,150,150,46b5713104bd8dd3ee30d9101ab3926d,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10653.jpg,train_raw,buildings,150,150,3ad859a7b19a67eedd269b533236f2dd,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10656.jpg,train_raw,buildings,150,150,fb180f75121b45fc06116293264c9556,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10672.jpg,train_raw,buildings,150,150,eccd2c349fe7c3e5e7accaa3fbb31e8f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10695.jpg,train_raw,buildings,150,150,62fdc23ad3571941f924aae630c109df,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10699.jpg,train_raw,buildings,150,150,b04131428e3ee7b62e927f1681819a8b,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10717.jpg,train_raw,buildings,150,150,ab60751f8e2593689c26a5734f0b6918,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10720.jpg,train_raw,buildings,150,150,37dac49106ef753b1a3aa189a2bbfd21,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10730.jpg,train_raw,buildings,150,150,c913e8db5c3acc42a3489f0d5b48d033,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10744.jpg,train_raw,buildings,150,150,0428c241b02595e662a24cc6bbad988f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10754.jpg,train_raw,buildings,150,150,d66f67202e77144cd4a79772dadcd1df,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10756.jpg,train_raw,buildings,150,150,b987ac30883f2845a3f59bf5136dafa4,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10790.jpg,train_raw,buildings,150,150,4a9f93069c169341a00274c41d33615e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10792.jpg,train_raw,buildings,150,150,a4dac29e5ff754a6a73466d26bf9d6ee,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10798.jpg,train_raw,buildings,150,150,28378eae2beb8156f150c2e450432279,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10805.jpg,train_raw,buildings,150,150,dd7ae5eee7abf901e1e3b88b5f7d1b7e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10809.jpg,train_raw,buildings,150,150,a50c58dc13b2df3eaf9d036300da989a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10812.jpg,train_raw,buildings,150,150,de7818fdb9a10cac5a066e3ed038e629,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10828.jpg,train_raw,buildings,150,150,93552d8d58be475b2b8fa8f24fd3d559,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10831.jpg,train_raw,buildings,150,150,ab6bb260b8fbd169d2a66b1d24ed708d,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10832.jpg,train_raw,buildings,150,150,8351a03e3ac17d6332ccd5ff385b5121,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10842.jpg,train_raw,buildings,150,150,13851bbaba2c4c0e9617be59ca1275fd,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10849.jpg,train_raw,buildings,150,150,593ece80496af9892242151e59f5bbe0,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10865.jpg,train_raw,buildings,150,150,08ad04ba498e03469e0192f2bcf7407e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10872.jpg,train_raw,buildings,150,150,0d4716180a8f6a0ada32543641cefb72,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10878.jpg,train_raw,buildings,150,150,c4439f133c181bcd47daf099bd110837,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10886.jpg,train_raw,buildings,150,150,99f175483f0221d14aeef12c15c60ad7,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10892.jpg,train_raw,buildings,150,150,51569c7a37e907ebe1f51663dd64cccd,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10899.jpg,train_raw,buildings,150,150,86df4b5afbcffda946324175c3c97b01,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1090.jpg,train_raw,buildings,150,150,e6c37eb7dacbe67660cd8d8127f0a5e9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10911.jpg,train_raw,buildings,150,150,f83bca39500132569769cff2e8a4d6f3,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10921.jpg,train_raw,buildings,150,150,6dda1960cecf808071cea48b8faecefb,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10924.jpg,train_raw,buildings,150,150,5550082058ec9bdea845c3e63b9d70fb,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1093.jpg,train_raw,buildings,150,150,963f6323f92263ac819082a9ff445627,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10936.jpg,train_raw,buildings,150,150,35445ca10ea6bc2320202820ff4aaf35,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10963.jpg,train_raw,buildings,150,150,48a0ce94ec021a4cf0cd73d3fe8b16a2,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10978.jpg,train_raw,buildings,150,150,8017523719e17b24aefafb9b898d9063,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/10997.jpg,train_raw,buildings,150,150,716ffa9396c93bb150213988721fb4bc,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11003.jpg,train_raw,buildings,150,150,98b757c26265505d730361bd39f9e933,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11011.jpg,train_raw,buildings,150,150,88e6137bee6f698645f3bbcf51cf405c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11024.jpg,train_raw,buildings,150,150,0f4c91b55e8846c35a37e3fe98a3343b,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11037.jpg,train_raw,buildings,150,150,a651be5ed0a65cf47f1a65b94e8a0c89,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1104.jpg,train_raw,buildings,150,150,6efa455bf5cab9f7e9025044cefe0f11,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11042.jpg,train_raw,buildings,150,150,f2b8b567b521dcea2ecf73ac677c01b8,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11045.jpg,train_raw,buildings,150,150,ed2409d2376bd223df46a630be0f52dc,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11054.jpg,train_raw,buildings,150,150,67df09196064e2e441770ae9dfff3d5a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11055.jpg,train_raw,buildings,150,150,a5e54b5bdd544b1a472409f1d75e0ce9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1107.jpg,train_raw,buildings,150,150,272686efb5436620b1f2d27e6bf9c0e0,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11077.jpg,train_raw,buildings,150,150,3f16f59255f48d317ad2cb1b2f5493b8,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11084.jpg,train_raw,buildings,150,150,958f54f83ec83876c3413b25d767df73,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11098.jpg,train_raw,buildings,150,150,0df5018461db11e381c0e7c99c14c8d8,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11108.jpg,train_raw,buildings,150,150,4e38464eb0d766bd66919398cac59cd9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11117.jpg,train_raw,buildings,150,150,e06b585c74bea17755f8781f91c66ab3,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1112.jpg,train_raw,buildings,150,150,3c5d33df75948cdc87735de1a4ce1530,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11131.jpg,train_raw,buildings,150,150,de6a31e419e5f10cf60b7b0516ea5a56,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11157.jpg,train_raw,buildings,150,150,7e73924f6a2869014e21df448eb3cefa,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11173.jpg,train_raw,buildings,150,150,9fccaf2fb671656a6be3847bf21c7f87,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11181.jpg,train_raw,buildings,150,150,9f353a65319c1fa03694fcea0b855f01,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11187.jpg,train_raw,buildings,150,150,980b264bbd318ab2e1267f9560bcb989,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11197.jpg,train_raw,buildings,150,150,6a73561d1a29fa86c6b56a11be0d145a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/112.jpg,train_raw,buildings,150,150,0c5b54e0a0f41067074c80df686ce157,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11203.jpg,train_raw,buildings,150,150,f2fdf99e953e828da72bde89fedf243f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11209.jpg,train_raw,buildings,150,150,1aedfcd539f3eadc46363b7ef919195c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11226.jpg,train_raw,buildings,150,150,382b52b82aa91f0f876967d8b1f9602b,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11235.jpg,train_raw,buildings,150,150,09da153ef6db3daba4860eab3b9b3496,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11244.jpg,train_raw,buildings,150,150,57ffa070eece6f16e07b205ad319a532,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11249.jpg,train_raw,buildings,150,150,5e01c18d3a5a559ab3c4bb97edf2c1a5,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11259.jpg,train_raw,buildings,150,150,4dcb55fc726f8bd1330c921899165087,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11274.jpg,train_raw,buildings,150,150,b6914dc1046e9707e08aecc834be7ccf,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11278.jpg,train_raw,buildings,150,150,84d03180cf237561a8bc594e036f400c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11290.jpg,train_raw,buildings,150,150,372ebfdf992ff0de517eb7684434b6e9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11302.jpg,train_raw,buildings,150,150,59cf63fc4e8ad1b051bae24dac5f7aff,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11305.jpg,train_raw,buildings,150,150,1bd908207a44e8dc77718ff5ecf8c678,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11306.jpg,train_raw,buildings,150,150,64800e810f59ca31769650d912cbf3c9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11307.jpg,train_raw,buildings,150,150,25e053d53c82994d276e6e0749aca80f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11309.jpg,train_raw,buildings,150,150,517348f768b01cfe7d1196895b9decf5,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11315.jpg,train_raw,buildings,150,150,56caa9eee53aead6efdf45c8bc01ba30,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11316.jpg,train_raw,buildings,150,150,8dbe45af92e75464e823eaea3e3c2246,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11317.jpg,train_raw,buildings,150,150,49f7c8046a76813b046b21858ea08e5a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11323.jpg,train_raw,buildings,150,150,1f37a8134a462394a9ab12c72a031017,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11334.jpg,train_raw,buildings,150,150,57c495cc81d2dfe5ee6f964be7fa7e8c,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11338.jpg,train_raw,buildings,150,150,eb55b84aeb8cb9718e771558b0a74e7d,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11345.jpg,train_raw,buildings,150,150,316fc80c50ca90f0eb2ac1fc8a527fbb,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11349.jpg,train_raw,buildings,150,150,92ab3427b3e6e6badeb32cb359382bf3,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11363.jpg,train_raw,buildings,150,150,9930c449d81bd32a89f2dc9c2f5087f8,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11366.jpg,train_raw,buildings,150,150,dcb40e08a961ba2de0bacb75e6d461ee,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11371.jpg,train_raw,buildings,150,150,a5005c378570d139231ffd7c9af09f76,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11374.jpg,train_raw,buildings,150,150,4f2940ab25195b67b098c2bb9457ea1e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11378.jpg,train_raw,buildings,150,150,635fd5ffcfd7f9bb7b8c6e6de9527b48,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11410.jpg,train_raw,buildings,150,150,6e508ef034fc1c1284bc41b552350108,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11418.jpg,train_raw,buildings,150,150,e3a53ef468b8ebb2655b2c319b42a505,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11425.jpg,train_raw,buildings,150,150,2b938b23c55035c5e6d3ba8e0f831d68,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11428.jpg,train_raw,buildings,150,150,7dbc7dff937986b169c3a763508cd99f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11458.jpg,train_raw,buildings,150,150,5dedbd40cc4d610e8b40ca9942eaff71,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11471.jpg,train_raw,buildings,150,150,eb0d198dde5e8188479df0b21cca6f47,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11477.jpg,train_raw,buildings,150,150,5e1b0c00b1055bb69c248085825284c6,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11483.jpg,train_raw,buildings,150,150,438ccdd1c6fc8357d5b11c137ca37c19,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11494.jpg,train_raw,buildings,150,150,daab608477f27a6d8771ac41cfbb87f8,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11499.jpg,train_raw,buildings,150,150,2530854f133d3a20ee8bafc5a910acb1,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11502.jpg,train_raw,buildings,150,150,0638d7a8b3a91f6a5116b2415387c30f,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11523.jpg,train_raw,buildings,150,150,fff9cf3fbfc06b86426a43e1e5536743,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11530.jpg,train_raw,buildings,150,150,01ed90facfd21da7bd767cf9252043ed,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11560.jpg,train_raw,buildings,150,150,a2cfd40cc5e48a940f2136fb24fdb675,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11568.jpg,train_raw,buildings,150,150,8979f04f143e0050b178ad779c57b40a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11569.jpg,train_raw,buildings,150,150,e52b3c5590e25d8e31958bdba031b3e9,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11570.jpg,train_raw,buildings,150,150,9bf5f7b0f817824e1eed5a6624c22f0e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11594.jpg,train_raw,buildings,150,150,804d5d5e16ff9294a8730d0f157f75c5,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11595.jpg,train_raw,buildings,150,150,3d3d1c762a962d3d4085f037ac8ae5ee,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11599.jpg,train_raw,buildings,150,150,402c7cae69244d8c797fee38d0d9ba16,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11601.jpg,train_raw,buildings,150,150,6bd832a4c43ff37b2b80a43b9c709147,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11605.jpg,train_raw,buildings,150,150,a3db0a5a5a382984d936a33ee1f1640e,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/1161.jpg,train_raw,buildings,150,150,1c7bb397f7b5f2b81252449d52a6544a,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11613.jpg,train_raw,buildings,150,150,9c10edb4a8778385c3227b6f080a9485,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11620.jpg,train_raw,buildings,150,150,77b6b3ac7488061f0e4a494c3025b14b,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11621.jpg,train_raw,buildings,150,150,54e4205c9fa5af03afa54391bf389339,archive/seg_train/seg_train
archive/seg_train/seg_train/buildings/11622.jpg,train_raw,buildings,150,150,0c5c3c3d3d9389a6b6f540be0e309b41,archive/seg_train/seg_train
